127.0.0.1 - - [28/May/2017:12:51:21 +0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:23 +0200] "GET /Twitter/ HTTP/1.1" 200 1657
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:23 +0200] "GET /Twitter/css/login.css HTTP/1.1" 200 2943
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:23 +0200] "GET /Twitter/css/app.css HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:23 +0200] "GET /Twitter/css/home.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:23 +0200] "GET /Twitter/css/register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:23 +0200] "GET /Twitter/css/timeline.css HTTP/1.1" 200 2218
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:23 +0200] "GET /Twitter/css/succes.css HTTP/1.1" 200 1476
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:24 +0200] "GET /Twitter/js/register.js HTTP/1.1" 200 3628
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:24 +0200] "GET /Twitter/js/login.js HTTP/1.1" 200 769
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:24 +0200] "GET /Twitter/imgs/moca.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:24 +0200] "GET /Twitter/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:26 +0200] "GET /Twitter/header HTTP/1.1" 200 249
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:31 +0200] "GET /Twitter/login HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:39 +0200] "POST /Twitter/login HTTP/1.1" 200 785
0:0:0:0:0:0:0:1 - - [28/May/2017:12:51:39 +0200] "GET /Twitter/header?_=1495968684738 HTTP/1.1" 200 249
0:0:0:0:0:0:0:1 - - [28/May/2017:12:52:26 +0200] "GET /Twitter/ HTTP/1.1" 200 1657
0:0:0:0:0:0:0:1 - - [28/May/2017:12:52:26 +0200] "GET /Twitter/header HTTP/1.1" 200 249
0:0:0:0:0:0:0:1 - - [28/May/2017:12:52:26 +0200] "GET /Twitter/imgs/ano_white.png HTTP/1.1" 200 11852
0:0:0:0:0:0:0:1 - - [28/May/2017:12:52:28 +0200] "GET /Twitter/login HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [28/May/2017:12:52:32 +0200] "POST /Twitter/login HTTP/1.1" 200 5458
0:0:0:0:0:0:0:1 - - [28/May/2017:12:52:32 +0200] "GET /Twitter/header?_=1495968746270 HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [28/May/2017:12:52:32 +0200] "GET /Twitter/imgs/logo_user.png HTTP/1.1" 200 15671
0:0:0:0:0:0:0:1 - - [28/May/2017:12:52:34 +0200] "GET /Twitter/ HTTP/1.1" 200 1657
0:0:0:0:0:0:0:1 - - [28/May/2017:12:52:34 +0200] "GET /Twitter/header HTTP/1.1" 200 249
